game_id,Season,ConfAbbrev,DayNum,WTeamID,LTeamID
1620,2008,summit,125,3331,3236
1621,2008,big_east,125,3338,3323
1622,2008,big_ten,125,3345,3228
1623,2008,nec,125,3352,3284
1624,2008,wcc,125,3360,3211
1625,2008,cusa,125,3374,3431
1626,2008,pac_ten,125,3390,3417
1627,2008,a_ten,125,3396,3173
1628,2008,sec,125,3397,3261
1629,2008,southern,125,3441,3189
1630,2008,mac,125,3444,3103
1631,2008,big_east,125,3452,3378
1632,2008,a_ten,125,3462,3203
1633,2008,southern,126,3151,3441
1634,2008,big_east,126,3163,3338
1635,2008,summit,126,3237,3282
1636,2008,mac,126,3245,3296
1637,2008,big_east,126,3257,3452
1638,2008,horizon,126,3260,3227
1639,2008,sun_belt,126,3292,3114
1640,2008,summit,126,3331,3324
1641,2008,pac_ten,126,3390,3143
1642,2008,mac,126,3405,3138
1643,2008,sun_belt,126,3443,3117
1644,2008,a_ten,126,3462,3396
1645,2008,horizon,126,3464,3178
1646,2008,mac,127,3132,3245
1647,2008,mwc,127,3161,3424
1648,2008,big_east,127,3163,3257
1649,2008,meac,127,3197,3224
1650,2008,big_twelve,127,3235,3160
1651,2008,big_twelve,127,3242,3304
1652,2008,mac,127,3275,3444
1653,2008,big_twelve,127,3281,3328
1654,2008,meac,127,3288,3313
1655,2008,mac,127,3325,3185
1656,2008,summit,127,3331,3237
1657,2008,meac,127,3354,3126
1658,2008,wac,127,3363,3225
1659,2008,big_twelve,127,3400,3403
1660,2008,mac,127,3405,3123
1661,2008,sun_belt,127,3443,3292
1662,2008,wac,128,3129,3429
1663,2008,patriot,128,3137,3221
1664,2008,big_west,128,3142,3414
1665,2008,horizon,128,3156,3139
1666,2008,mwc,128,3161,3428
1667,2008,meac,128,3164,3354
1668,2008,big_west,128,3168,3253
1669,2008,wac,128,3201,3363
1670,2008,big_twelve,128,3235,3243
1671,2008,swac,128,3238,3108
1672,2008,southland,128,3249,3372
1673,2008,wac,128,3256,3305
1674,2008,meac,128,3299,3197
1675,2008,mwc,128,3307,3140
1676,2008,wac,128,3308,3218
1677,2008,big_twelve,128,3329,3242
1678,2008,swac,128,3341,3106
1679,2008,southland,128,3394,3402
1680,2008,mwc,128,3395,3102
1681,2008,big_twelve,128,3400,3124
1682,2008,big_twelve,128,3401,3281
1683,2008,southland,128,3426,3270
1684,2008,southland,128,3427,3322
1685,2008,horizon,128,3453,3260
1686,2008,horizon,128,3454,3434
1687,2008,horizon,128,3460,3464
1688,2008,swac,129,3115,3380
1689,2008,big_west,129,3142,3334
1690,2008,meac,129,3175,3288
1691,2008,meac,129,3214,3271
1692,2008,big_sky,129,3286,3319
1693,2008,swac,129,3290,3105
1694,2008,caa,129,3318,3206
1695,2008,mvc,129,3320,3455
1696,2008,big_twelve,129,3329,3400
1697,2008,big_sky,129,3340,3294
1698,2008,mvc,129,3356,3133
1699,2008,mwc,129,3361,3461
1700,2008,aec,129,3392,3263
1701,2008,big_twelve,129,3401,3235
1702,2008,caa,129,3406,3220
1703,2008,big_west,129,3415,3168
1704,2008,caa,129,3423,3174
1705,2008,caa,129,3456,3209
1706,2008,aec,130,3107,3127
1707,2008,aec,130,3131,3420
1708,2008,horizon,130,3156,3453
1709,2008,meac,130,3164,3175
1710,2008,mvc,130,3166,3283
1711,2008,mvc,130,3179,3232
1712,2008,mvc,130,3191,3320
1713,2008,wac,130,3201,3256
1714,2008,aec,130,3216,3392
1715,2008,big_south,130,3219,3157
1716,2008,mvc,130,3229,3356
1717,2008,swac,130,3238,3290
1718,2008,caa,130,3241,3456
1719,2008,southland,130,3249,3394
1720,2008,mac,130,3275,3405
1721,2008,big_sky,130,3285,3340
1722,2008,big_sky,130,3286,3226
1723,2008,meac,130,3299,3214
1724,2008,mwc,130,3307,3161
1725,2008,wac,130,3308,3129
1726,2008,mac,130,3325,3132
1727,2008,caa,130,3330,3423
1728,2008,swac,130,3341,3115
1729,2008,big_south,130,3347,3421
1730,2008,mwc,130,3361,3395
1731,2008,big_west,130,3364,3142
1732,2008,caa,130,3406,3180
1733,2008,big_west,130,3413,3415
1734,2008,southland,130,3427,3426
1735,2008,caa,130,3433,3318
1736,2008,aec,130,3436,3306
1737,2008,big_south,130,3457,3149
1738,2008,horizon,130,3460,3454
1739,2008,aec,131,3131,3436
1740,2008,meac,131,3164,3299
1741,2008,mvc,131,3179,3191
1742,2008,wac,131,3201,3308
1743,2008,aec,131,3216,3107
1744,2008,mvc,131,3229,3166
1745,2008,swac,131,3238,3341
1746,2008,big_south,131,3251,3219
1747,2008,mac,131,3275,3325
1748,2008,big_sky,131,3285,3286
1749,2008,mwc,131,3307,3361
1750,2008,caa,131,3330,3406
1751,2008,big_south,131,3347,3457
1752,2008,big_west,131,3364,3413
1753,2008,big_twelve,131,3401,3329
1754,2008,southland,131,3427,3249
1755,2008,caa,131,3433,3241
1756,2008,horizon,132,3156,3460
1757,2008,aec,132,3216,3131
1758,2008,mvc,132,3229,3179
1759,2008,big_south,132,3251,3347
1760,2008,caa,132,3330,3433
1761,2008,nec,132,3352,3254
1762,2009,ovc,120,3122,3287
1763,2009,ovc,120,3183,3399
1764,2009,ovc,120,3293,3240
1765,2009,ovc,120,3398,3369
1766,2009,a_sun,121,3239,3252
1767,2009,sun_belt,121,3309,3194
1768,2009,sun_belt,121,3317,3117
1769,2009,sun_belt,121,3375,3198
1770,2009,sun_belt,121,3407,3418
1771,2009,sun_belt,121,3419,3443
1772,2009,southern,122,3111,3202
1773,2009,a_sun,122,3125,3144
1774,2009,acc,122,3130,3274
1775,2009,acc,122,3155,3210
1776,2009,cusa,122,3187,3412
1777,2009,southern,122,3189,3204
1778,2009,sec,122,3208,3246
1779,2009,big_ten,122,3228,3336
1780,2009,big_ten,122,3231,3276
1781,2009,maac,122,3259,3264
1782,2009,cusa,122,3267,3272
1783,2009,a_sun,122,3273,3391
1784,2009,sec,122,3279,3116
1785,2009,sec,122,3280,3376
1786,2009,maac,122,3310,3351
1787,2009,sec,122,3397,3104
1788,2009,cusa,122,3408,3409
1789,2009,cusa,122,3416,3349
1790,2009,southern,122,3422,3459
1791,2009,acc,122,3438,3439
1792,2009,acc,122,3448,3301
1793,2009,big_ten,122,3458,3321
1794,2009,sec,123,3120,3279
1795,2009,ovc,123,3122,3293
1796,2009,maac,123,3145,3310
1797,2009,southern,123,3151,3111
1798,2009,big_east,123,3153,3266
1799,2009,a_ten,123,3173,3387
1800,2009,acc,123,3181,3438
1801,2009,a_ten,123,3182,3269
1802,2009,ovc,123,3183,3398
1803,2009,a_sun,123,3190,3273
1804,2009,maac,123,3193,3373
1805,2009,acc,123,3199,3130
1806,2009,maac,123,3233,3389
1807,2009,big_ten,123,3234,3278
1808,2009,a_sun,123,3239,3125
1809,2009,sec,123,3261,3280
1810,2009,maac,123,3265,3259
1811,2009,cusa,123,3267,3431
1812,2009,acc,123,3268,3448
1813,2009,acc,123,3314,3155
1814,2009,big_ten,123,3326,3228
1815,2009,big_ten,123,3345,3231
1816,2009,a_ten,123,3348,3203
1817,2009,southern,123,3359,3422
1818,2009,wcc,123,3360,3362
1819,2009,wcc,123,3365,3388
1820,2009,big_east,123,3371,3207
1821,2009,cusa,123,3374,3187
1822,2009,cusa,123,3379,3408
1823,2009,a_ten,123,3382,3386
1824,2009,big_east,123,3385,3393
1825,2009,sec,123,3397,3196
1826,2009,cusa,123,3416,3222
1827,2009,sec,123,3435,3208
1828,2009,big_east,123,3452,3344
1829,2009,big_ten,123,3458,3277
1830,2009,sun_belt,124,3114,3419
1831,2009,patriot,124,3119,3221
1832,2009,sec,124,3120,3397
1833,2009,ovc,124,3122,3183
1834,2009,maac,124,3145,3193
1835,2009,nec,124,3148,3192
1836,2009,a_ten,124,3150,3182
1837,2009,southern,124,3158,3172
1838,2009,a_ten,124,3173,3462
1839,2009,sun_belt,124,3176,3317
1840,2009,big_east,124,3177,3452
1841,2009,acc,124,3181,3199
1842,2009,a_sun,124,3190,3239
1843,2009,patriot,124,3248,3110
1844,2009,patriot,124,3250,3159
1845,2009,wcc,124,3258,3365
1846,2009,maac,124,3265,3233
1847,2009,acc,124,3268,3314
1848,2009,nec,124,3284,3346
1849,2009,sun_belt,124,3292,3309
1850,2009,patriot,124,3298,3137
1851,2009,big_east,124,3323,3385
1852,2009,summit,124,3324,3282
1853,2009,big_ten,124,3326,3234
1854,2009,big_ten,124,3345,3458
1855,2009,a_ten,124,3350,3348
1856,2009,big_east,124,3353,3371
1857,2009,summit,124,3355,3331
1858,2009,nec,124,3357,3291
1859,2009,wcc,124,3360,3337
1860,2009,sun_belt,124,3375,3407
1861,2009,big_east,124,3378,3153
1862,2009,cusa,124,3379,3267
1863,2009,nec,124,3384,3352
1864,2009,a_ten,124,3396,3382
1865,2009,cusa,124,3416,3374
1866,2009,sec,124,3435,3261
1867,2009,southern,124,3441,3189
1868,2009,a_ten,125,3150,3396
1869,2009,southern,125,3158,3151
1870,2009,big_east,125,3163,3378
1871,2009,wcc,125,3211,3258
1872,2009,summit,125,3237,3236
1873,2009,patriot,125,3248,3298
1874,2009,patriot,125,3250,3119
1875,2009,big_east,125,3257,3353
1876,2009,maac,125,3265,3145
1877,2009,acc,125,3268,3181
1878,2009,summit,125,3295,3442
1879,2009,big_ten,125,3326,3345
1880,2009,big_east,125,3338,3177
1881,2009,a_ten,125,3350,3173
1882,2009,nec,125,3357,3284
1883,2009,wcc,125,3360,3339
1884,2009,nec,125,3384,3148
1885,2009,cusa,125,3416,3379
1886,2009,sec,125,3435,3120
1887,2009,big_east,125,3437,3323
1888,2009,southern,125,3441,3359
1889,2009,sun_belt,126,3114,3176
1890,2009,a_ten,126,3150,3350
1891,2009,big_east,126,3163,3437
1892,2009,horizon,126,3178,3260
1893,2009,wcc,126,3211,3360
1894,2009,big_east,126,3257,3338
1895,2009,sun_belt,126,3292,3375
1896,2009,summit,126,3324,3295
1897,2009,summit,126,3355,3237
1898,2009,southern,126,3441,3158
1899,2009,horizon,126,3454,3464
1900,2009,mwc,127,3161,3461
1901,2009,big_east,127,3163,3257
1902,2009,meac,127,3197,3354
1903,2009,meac,127,3214,3313
1904,2009,wac,127,3218,3363
1905,2009,meac,127,3224,3126
1906,2009,sun_belt,127,3292,3114
1907,2009,mwc,127,3307,3102
1908,2009,summit,127,3355,3324
1909,2009,mwc,127,3424,3140
1910,2009,mac,128,3138,3296
1911,2009,mac,128,3141,3103
1912,2009,horizon,128,3156,3227
1913,2009,big_west,128,3168,3414
1914,2009,big_west,128,3169,3413
1915,2009,meac,128,3197,3164
1916,2009,wac,128,3201,3218
1917,2009,southland,128,3249,3372
1918,2009,patriot,128,3250,3248
1919,2009,wac,128,3256,3308
1920,2009,mac,128,3275,3185
1921,2009,meac,128,3299,3224
1922,2009,wac,128,3305,3129
1923,2009,mwc,128,3307,3161
1924,2009,southland,128,3322,3368
1925,2009,mac,128,3325,3444
1926,2009,swac,128,3341,3212
1927,2009,swac,128,3380,3411
1928,2009,mwc,128,3424,3395
1929,2009,southland,128,3426,3394
1930,2009,southland,128,3427,3270
1931,2009,wac,128,3429,3225
1932,2009,horizon,128,3453,3178
1933,2009,horizon,128,3454,3139
1934,2009,horizon,128,3460,3434
1935,2009,aec,129,3107,3263
1936,2009,pac_ten,129,3112,3450
1937,2009,swac,129,3115,3105
1938,2009,big_west,129,3142,3169
1939,2009,big_west,129,3168,3334
1940,2009,mvc,129,3191,3356
1941,2009,meac,129,3214,3175
1942,2009,big_sky,129,3226,3170
1943,2009,big_twelve,129,3242,3304
1944,2009,big_twelve,129,3243,3160
1945,2009,meac,129,3271,3288
1946,2009,big_sky,129,3286,3319
1947,2009,swac,129,3290,3106
1948,2009,caa,129,3318,3209
1949,2009,big_twelve,129,3329,3403
1950,2009,big_twelve,129,3400,3281
1951,2009,caa,129,3406,3174
1952,2009,caa,129,3423,3206
1953,2009,pac_ten,129,3449,3332
1954,2009,mvc,129,3455,3283
1955,2009,caa,129,3456,3220
1956,2009,mac,130,3123,3275
1957,2009,big_twelve,130,3124,3329
1958,2009,aec,130,3127,3420
1959,2009,aec,130,3131,3107
1960,2009,mac,130,3132,3141
1961,2009,mvc,130,3133,3232
1962,2009,mac,130,3138,3245
1963,2009,big_west,130,3142,3415
1964,2009,pac_ten,130,3143,3449
1965,2009,mvc,130,3166,3455
1966,2009,mvc,130,3179,3320
1967,2009,caa,130,3180,3406
1968,2009,mvc,130,3191,3229
1969,2009,wac,130,3201,3429
1970,2009,big_south,130,3205,3347
1971,2009,meac,130,3214,3197
1972,2009,aec,130,3216,3392
1973,2009,big_south,130,3219,3421
1974,2009,big_twelve,130,3235,3400
1975,2009,caa,130,3241,3318
1976,2009,big_south,130,3251,3149
1977,2009,big_sky,130,3285,3226
1978,2009,meac,130,3299,3271
1979,2009,wac,130,3305,3256
1980,2009,big_twelve,130,3328,3242
1981,2009,caa,130,3330,3423
1982,2009,big_sky,130,3340,3286
1983,2009,swac,130,3341,3115
1984,2009,mwc,130,3361,3424
1985,2009,big_west,130,3364,3168
1986,2009,swac,130,3380,3290
1987,2009,pac_ten,130,3390,3112
1988,2009,big_twelve,130,3401,3243
1989,2009,mac,130,3405,3325
1990,2009,pac_ten,130,3417,3333
1991,2009,pac_ten,130,3425,3113
1992,2009,southland,130,3426,3249
1993,2009,southland,130,3427,3322
1994,2009,mwc,130,3428,3307
1995,2009,caa,130,3433,3456
1996,2009,aec,130,3436,3306
1997,2009,horizon,130,3453,3460
1998,2009,horizon,130,3454,3156
1999,2009,big_south,130,3457,3157
2000,2009,mac,131,3123,3138
2001,2009,big_twelve,131,3124,3235
2002,2009,aec,131,3131,3127
2003,2009,mac,131,3132,3405
2004,2009,mvc,131,3166,3179
2005,2009,caa,131,3180,3330
2006,2009,mvc,131,3191,3133
2007,2009,wac,131,3201,3305
2008,2009,big_south,131,3205,3219
2009,2009,caa,131,3241,3433
2010,2009,big_south,131,3251,3457
2011,2009,big_sky,131,3285,3340
2012,2009,meac,131,3299,3214
2013,2009,swac,131,3341,3380
2014,2009,big_west,131,3364,3142
2015,2009,pac_ten,131,3390,3417
2016,2009,big_twelve,131,3401,3328
2017,2009,pac_ten,131,3425,3143
2018,2009,southland,131,3427,3426
2019,2009,mwc,131,3428,3361
2020,2009,aec,131,3436,3216
2021,2009,mac,132,3123,3132
2022,2009,big_twelve,132,3124,3401
2023,2009,caa,132,3180,3241
2024,2009,mvc,132,3191,3166
2025,2009,big_south,132,3251,3205
2026,2009,nec,132,3357,3384
2027,2009,pac_ten,132,3390,3425
2028,2009,aec,132,3436,3131
2029,2009,horizon,132,3453,3454
2030,2010,ovc,120,3122,3399
2031,2010,ovc,120,3183,3398
2032,2010,ovc,120,3287,3293
2033,2010,ovc,120,3404,3184
2034,2010,a_sun,121,3190,3391
2035,2010,a_sun,121,3316,3273
2036,2010,sec,122,3120,3196
2037,2010,a_sun,122,3125,3244
2038,2010,acc,122,3130,3439
2039,2010,maac,122,3145,3389
2040,2010,southern,122,3189,3459
2041,2010,southern,122,3202,3172
2042,2010,sec,122,3208,3104
2043,2010,big_ten,122,3228,3231
2044,2010,a_sun,122,3239,3144
2045,2010,acc,122,3268,3314
2046,2010,big_ten,122,3276,3321
2047,2010,sec,122,3279,3376
2048,2010,acc,122,3301,3155
2049,2010,aec,122,3306,3263
2050,2010,big_ten,122,3336,3278
2051,2010,maac,122,3373,3351
2052,2010,southern,122,3422,3441
2053,2010,sec,122,3435,3116
2054,2010,acc,122,3448,3274
2055,2010,ovc,123,3122,3287
2056,2010,acc,123,3130,3199
2057,2010,aec,123,3131,3420
2058,2010,southern,123,3151,3422
2059,2010,big_east,123,3153,3378
2060,2010,acc,123,3181,3268
2061,2010,a_ten,123,3182,3203
2062,2010,ovc,123,3183,3404
2063,2010,a_sun,123,3190,3125
2064,2010,maac,123,3193,3259
2065,2010,acc,123,3210,3448
2066,2010,aec,123,3216,3306
2067,2010,maac,123,3233,3373
2068,2010,big_ten,123,3234,3336
2069,2010,sec,123,3246,3120
2070,2010,big_east,123,3257,3338
2071,2010,wcc,123,3258,3362
2072,2010,maac,123,3265,3145
2073,2010,big_east,123,3266,3437
2074,2010,big_ten,123,3277,3276
2075,2010,sec,123,3280,3208
2076,2010,acc,123,3301,3438
2077,2010,maac,123,3310,3264
2078,2010,a_sun,123,3316,3239
2079,2010,big_ten,123,3326,3228
2080,2010,a_ten,123,3350,3269
2081,2010,southern,123,3359,3189
2082,2010,wcc,123,3365,3360
2083,2010,a_ten,123,3382,3387
2084,2010,a_ten,123,3386,3200
2085,2010,aec,123,3392,3127
2086,2010,big_east,123,3393,3371
2087,2010,sec,123,3397,3279
2088,2010,sec,123,3435,3261
2089,2010,aec,123,3436,3107
2090,2010,big_ten,123,3458,3345
2091,2010,patriot,124,3110,3248
2092,2010,southern,124,3111,3202
2093,2010,sun_belt,124,3117,3407
2094,2010,ovc,124,3122,3183
2095,2010,mac,124,3123,3444
2096,2010,nec,124,3148,3357
2097,2010,a_ten,124,3150,3386
2098,2010,a_ten,124,3173,3382
2099,2010,sun_belt,124,3176,3419
2100,2010,big_east,124,3177,3266
2101,2010,acc,124,3181,3210
2102,2010,mac,124,3185,3138
2103,2010,a_sun,124,3190,3316
2104,2010,maac,124,3193,3233
2105,2010,southern,124,3204,3158
2106,2010,patriot,124,3221,3119
2107,2010,big_ten,124,3234,3277
2108,2010,sec,124,3246,3280
2109,2010,patriot,124,3250,3137
2110,2010,nec,124,3254,3346
2111,2010,maac,124,3265,3310
2112,2010,mac,124,3275,3296
2113,2010,patriot,124,3298,3159
2114,2010,acc,124,3301,3130
2115,2010,sun_belt,124,3309,3194
2116,2010,sun_belt,124,3317,3198
2117,2010,big_east,124,3323,3257
2118,2010,big_ten,124,3326,3458
2119,2010,summit,124,3331,3381
2120,2010,wcc,124,3337,3258
2121,2010,nec,124,3352,3447
2122,2010,big_east,124,3353,3153
2123,2010,wcc,124,3365,3339
2124,2010,sun_belt,124,3375,3418
2125,2010,nec,124,3384,3284
2126,2010,big_east,124,3393,3344
2127,2010,a_ten,124,3396,3182
2128,2010,sec,124,3397,3435
2129,2010,summit,124,3442,3324
2130,2010,a_ten,124,3462,3350
2131,2010,patriot,125,3110,3298
2132,2010,sun_belt,125,3114,3117
2133,2010,mac,125,3141,3325
2134,2010,southern,125,3151,3204
2135,2010,big_east,125,3163,3393
2136,2010,acc,125,3181,3301
2137,2010,wcc,125,3211,3365
2138,2010,aec,125,3216,3392
2139,2010,patriot,125,3250,3221
2140,2010,nec,125,3254,3148
2141,2010,maac,125,3265,3193
2142,2010,summit,125,3282,3295
2143,2010,sun_belt,125,3292,3317
2144,2010,sun_belt,125,3309,3176
2145,2010,big_east,125,3323,3385
2146,2010,big_ten,125,3326,3234
2147,2010,wcc,125,3337,3388
2148,2010,big_east,125,3353,3207
2149,2010,summit,125,3355,3236
2150,2010,southern,125,3359,3111
2151,2010,nec,125,3384,3352
2152,2010,a_ten,125,3396,3173
2153,2010,sec,125,3397,3246
2154,2010,aec,125,3436,3131
2155,2010,sun_belt,125,3443,3375
2156,2010,big_east,125,3452,3177
2157,2010,a_ten,125,3462,3150
2158,2010,sun_belt,126,3114,3309
2159,2010,southern,126,3151,3359
2160,2010,big_east,126,3163,3323
2161,2010,cusa,126,3187,3379
2162,2010,wcc,126,3211,3337
2163,2010,sun_belt,126,3292,3443
2164,2010,summit,126,3331,3282
2165,2010,summit,126,3355,3442
2166,2010,cusa,126,3412,3409
2167,2010,cusa,126,3416,3267
2168,2010,cusa,126,3431,3349
2169,2010,big_east,126,3452,3353
2170,2010,horizon,126,3454,3434
2171,2010,horizon,126,3460,3464
2172,2010,a_ten,126,3462,3396
2173,2010,meac,127,3126,3313
2174,2010,big_east,127,3163,3452
2175,2010,cusa,127,3187,3272
2176,2010,cusa,127,3222,3431
2177,2010,southland,127,3249,3368
2178,2010,meac,127,3271,3175
2179,2010,sun_belt,127,3292,3114
2180,2010,mwc,127,3307,3161
2181,2010,southland,127,3322,3372
2182,2010,meac,127,3354,3164
2183,2010,summit,127,3355,3331
2184,2010,southland,127,3394,3358
2185,2010,cusa,127,3408,3416
2186,2010,cusa,127,3412,3374
2187,2010,southland,127,3426,3427
2188,2010,mwc,127,3428,3102
2189,2010,mwc,127,3461,3424
2190,2010,mac,128,3103,3185
2191,2010,swac,128,3106,3341
2192,2010,mac,128,3132,3275
2193,2010,horizon,128,3139,3460
2194,2010,horizon,128,3156,3227
2195,2010,big_west,128,3168,3414
2196,2010,horizon,128,3178,3260
2197,2010,wac,128,3201,3218
2198,2010,meac,128,3214,3271
2199,2010,wac,128,3225,3308
2200,2010,mac,128,3245,3141
2201,2010,wac,128,3256,3429
2202,2010,wac,128,3305,3129
2203,2010,meac,128,3354,3299
2204,2010,mwc,128,3361,3461
2205,2010,big_west,128,3364,3334
2206,2010,swac,128,3380,3115
2207,2010,mac,128,3405,3123
2208,2010,cusa,128,3408,3187
2209,2010,cusa,128,3412,3222
2210,2010,mwc,128,3428,3307
2211,2010,horizon,128,3453,3454
2212,2010,swac,129,3105,3108
2213,2010,pac_ten,129,3112,3450
2214,2010,big_twelve,129,3124,3160
2215,2010,meac,129,3126,3288
2216,2010,caa,129,3174,3206
2217,2010,mvc,129,3179,3191
2218,2010,caa,129,3220,3456
2219,2010,meac,129,3224,3197
2220,2010,mvc,129,3232,3356
2221,2010,big_twelve,129,3243,3403
2222,2010,southland,129,3249,3426
2223,2010,big_sky,129,3286,3170
2224,2010,caa,129,3318,3209
2225,2010,big_twelve,129,3329,3242
2226,2010,pac_ten,129,3333,3449
2227,2010,big_sky,129,3340,3226
2228,2010,big_west,129,3364,3253
2229,2010,southland,129,3394,3322
2230,2010,big_twelve,129,3400,3281
2231,2010,gwc,129,3410,3223
2232,2010,swac,129,3411,3212
2233,2010,big_west,129,3415,3168
2234,2010,caa,129,3423,3406
2235,2010,gwc,129,3430,3152
2236,2010,swac,130,3106,3105
2237,2010,mac,130,3132,3103
2238,2010,horizon,130,3139,3178
2239,2010,pac_ten,130,3143,3113
2240,2010,horizon,130,3156,3453
2241,2010,big_south,130,3157,3149
2242,2010,mvc,130,3166,3179
2243,2010,caa,130,3174,3180
2244,2010,wac,130,3201,3225
2245,2010,big_south,130,3205,3421
2246,2010,meac,130,3214,3126
2247,2010,big_south,130,3219,3457
2248,2010,mvc,130,3229,3232
2249,2010,caa,130,3241,3423
2250,2010,southland,130,3249,3394
2251,2010,big_south,130,3251,3347
2252,2010,wac,130,3256,3305
2253,2010,big_sky,130,3286,3186
2254,2010,big_twelve,130,3304,3243
2255,2010,mvc,130,3320,3133
2256,2010,big_twelve,130,3328,3124
2257,2010,big_twelve,130,3329,3235
2258,2010,caa,130,3330,3318
2259,2010,big_sky,130,3340,3285
2260,2010,meac,130,3354,3224
2261,2010,mwc,130,3361,3140
2262,2010,swac,130,3380,3411
2263,2010,pac_ten,130,3390,3112
2264,2010,big_twelve,130,3401,3400
2265,2010,mac,130,3405,3245
2266,2010,cusa,130,3408,3412
2267,2010,big_west,130,3413,3364
2268,2010,big_west,130,3415,3142
2269,2010,pac_ten,130,3417,3333
2270,2010,pac_ten,130,3425,3332
2271,2010,mwc,130,3428,3395
2272,2010,gwc,130,3430,3410
2273,2010,caa,130,3433,3220
2274,2010,mvc,130,3455,3283
2275,2010,mac,131,3132,3405
2276,2010,mvc,131,3166,3455
2277,2010,big_south,131,3205,3157
2278,2010,meac,131,3214,3354
2279,2010,caa,131,3241,3433
2280,2010,patriot,131,3250,3110
2281,2010,big_south,131,3251,3219
2282,2010,wac,131,3256,3201
2283,2010,mvc,131,3320,3229
2284,2010,big_twelve,131,3328,3329
2285,2010,caa,131,3330,3174
2286,2010,big_sky,131,3340,3286
2287,2010,mwc,131,3361,3428
2288,2010,swac,131,3380,3106
2289,2010,pac_ten,131,3390,3143
2290,2010,big_twelve,131,3401,3304
2291,2010,big_west,131,3415,3413
2292,2010,pac_ten,131,3417,3425
2293,2010,gwc,131,3430,3315
2294,2010,aec,131,3436,3216
2295,2010,horizon,132,3156,3139
2296,2010,caa,132,3241,3330
2297,2010,big_south,132,3251,3205
2298,2010,mvc,132,3320,3166
2299,2010,nec,132,3384,3254
2300,2010,pac_ten,132,3390,3417
2301,2010,big_twelve,132,3401,3328
2302,2011,ovc,121,3122,3293
2303,2011,a_sun,121,3190,3252
2304,2011,ovc,121,3240,3398
2305,2011,a_sun,121,3391,3244
2306,2011,ovc,122,3122,3183
2307,2011,a_sun,122,3125,3144
2308,2011,maac,122,3145,3310
2309,2011,southern,122,3172,3158
2310,2011,sec,122,3196,3116
2311,2011,acc,122,3210,3439
2312,2011,big_ten,122,3228,3458
2313,2011,a_sun,122,3239,3316
2314,2011,sec,122,3261,3104
2315,2011,sec,122,3280,3120
2316,2011,ovc,122,3287,3240
2317,2011,acc,122,3301,3130
2318,2011,acc,122,3314,3155
2319,2011,big_ten,122,3321,3278
2320,2011,big_ten,122,3345,3231
2321,2011,sec,122,3376,3279
2322,2011,maac,122,3389,3351
2323,2011,aec,122,3392,3263
2324,2011,southern,122,3441,3204
2325,2011,acc,122,3448,3438
2326,2011,southern,122,3459,3422
2327,2011,southern,123,3111,3172
2328,2011,aec,123,3127,3306
2329,2011,aec,123,3131,3436
2330,2011,a_ten,123,3150,3269
2331,2011,a_ten,123,3173,3203
2332,2011,acc,123,3181,3448
2333,2011,sec,123,3208,3376
2334,2011,acc,123,3210,3268
2335,2011,aec,123,3216,3107
2336,2011,big_ten,123,3228,3276
2337,2011,a_sun,123,3239,3190
2338,2011,sec,123,3246,3261
2339,2011,maac,123,3259,3145
2340,2011,maac,123,3264,3233
2341,2011,maac,123,3265,3389
2342,2011,acc,123,3274,3301
2343,2011,big_ten,123,3277,3321
2344,2011,acc,123,3314,3199
2345,2011,big_ten,123,3326,3234
2346,2011,big_ten,123,3336,3345
2347,2011,big_east,123,3338,3378
2348,2011,southern,123,3359,3441
2349,2011,wcc,123,3360,3258
2350,2011,wcc,123,3365,3362
2351,2011,maac,123,3373,3193
2352,2011,a_ten,123,3382,3200
2353,2011,a_ten,123,3386,3247
2354,2011,a_sun,123,3391,3125
2355,2011,big_east,123,3393,3371
2356,2011,sec,123,3397,3196
2357,2011,ovc,123,3399,3122
2358,2011,ovc,123,3404,3287
2359,2011,aec,123,3420,3392
2360,2011,sec,123,3435,3280
2361,2011,big_east,123,3437,3344
2362,2011,big_east,123,3452,3153
2363,2011,mac,124,3103,3444
2364,2011,patriot,124,3110,3221
2365,2011,sun_belt,124,3117,3194
2366,2011,patriot,124,3137,3119
2367,2011,mac,124,3138,3123
2368,2011,nec,124,3148,3357
2369,2011,a_ten,124,3150,3350
2370,2011,southern,124,3151,3459
2371,2011,a_ten,124,3173,3182
2372,2011,acc,124,3181,3210
2373,2011,mac,124,3185,3275
2374,2011,southern,124,3189,3202
2375,2011,big_east,124,3207,3393
2376,2011,summit,124,3236,3282
2377,2011,sec,124,3246,3435
2378,2011,patriot,124,3250,3248
2379,2011,big_east,124,3257,3437
2380,2011,maac,124,3259,3264
2381,2011,maac,124,3265,3373
2382,2011,big_east,124,3266,3338
2383,2011,nec,124,3284,3346
2384,2011,patriot,124,3298,3159
2385,2011,acc,124,3314,3274
2386,2011,big_ten,124,3326,3277
2387,2011,summit,124,3331,3442
2388,2011,big_ten,124,3336,3228
2389,2011,wcc,124,3339,3365
2390,2011,nec,124,3352,3254
2391,2011,wcc,124,3360,3337
2392,2011,sun_belt,124,3375,3418
2393,2011,nec,124,3384,3192
2394,2011,big_east,124,3385,3452
2395,2011,a_sun,124,3391,3239
2396,2011,a_ten,124,3396,3382
2397,2011,sec,124,3397,3208
2398,2011,ovc,124,3404,3399
2399,2011,sun_belt,124,3419,3407
